NAME : instance_900_8_3_30_120_60_train
NUMBER_CLIENTS : 21919
NUMBER_WAREHOUSES : 10
INTER_ARRIVAL_TIME : 30
MEAN_COMMISSION_TIME : 180
MEAN_SERVICE_AT_CLIENT_TIME : 60
WAREHOUSE_SECTION
0	-87.63124901020304	41.87402371482014	4	3
1	-87.67626854601001	41.89834814664049	4	3
2	-87.63936703797145	41.91218546615047	4	3
3	-87.66572695357083	41.93881218389911	4	3
4	-87.71459862200301	41.93594962931477	4	3
5	-87.72787478392706	41.96929042051081	4	3
6	-87.66803585119611	41.98230719558261	4	3
7	-87.71344417296542	41.999468106082226	4	3
8	-87.67438531976163	42.00990539645117	4	3
9	-87.71646185755972	42.027214126146816	4	3
CLIENT_SECTION
0	-87.699283	41.947592
1	-87.734279	42.024023
2	-87.71756500000001	41.933724
3	-87.705962	41.986022
4	-87.688479	41.912399
5	-87.710275	41.91768
6	-87.704932	41.93078
7	-87.751278	41.96278
8	-87.681725	41.966873
9	-87.663946	41.892832
10	-87.7242	42.032627000000005
11	-87.736714	41.950562
12	-87.730528	41.969857
13	-87.729101	42.03646
14	-87.719215	41.916711
15	-87.75301800000001	41.974335
16	-87.643824	41.837353
17	-87.736173	41.962683
18	-87.661684	41.950236
19	-87.72778000000001	41.959413
20	-87.697034	41.981318
21	-87.70053399999999	41.978555
22	-87.705053	41.935199
23	-87.70336800000001	41.961581
24	-87.665346	41.995785
25	-87.68866700000001	41.915763
26	-87.66846	41.981866
27	-87.735285	41.948261
28	-87.72636700000001	42.033474
29	-87.687904	41.974539
30	-87.765173	41.961413
31	-87.720028	42.014969
32	-87.730949	41.938131
33	-87.698872	41.933174
34	-87.718841	41.97017
35	-87.717044	41.968967
36	-87.749332	41.977371000000005
37	-87.685862	41.90524
38	-87.659541	41.96865
39	-87.701978	41.980375
40	-87.697926	41.943484000000005
41	-87.705388	41.948170000000005
42	-87.672296	41.957485
43	-87.696228	41.925695000000005
44	-87.77345600000001	41.963503
45	-87.72304799999999	41.956384
46	-87.67873900000001	41.966928
47	-87.753367	41.970704
48	-87.70098	42.012954
49	-87.696945	41.989738
50	-87.71820799999999	41.908189
51	-87.64474399999999	41.914373
52	-87.726963	42.02445
53	-87.695755	42.028294
54	-87.704542	41.997643
55	-87.678288	41.899522
56	-87.783077	41.97296
57	-87.698712	42.01482
58	-87.70708499999999	41.9186
59	-87.75830400000001	41.961498
60	-87.722871	41.926364
61	-87.775336	41.979049
62	-87.710389	41.926506
63	-87.721787	42.039454
64	-87.662775	41.896145
65	-87.759359	41.956017
66	-87.682446	41.869705
67	-87.67485400000001	41.903961
68	-87.756211	41.934155
